canonical_name,market_prices,min_price,max_price,price_diff,price_diff_percent,cheapest_market,most_expensive_market,num_markets
4lu 780 g king pizza superfresh,"sokmarket: 119, mopas: 132.2, carrefour: 219.95, migros: 219.95",119.0,219.95,100.95,84.83192920684814,sokmarket,migros,4
180 1800 cc lav lvms misket surahi,"sokmarket: 119, migros: 219.95",119.0,219.95,100.95,84.83192920684814,sokmarket,migros,2
23 2435 aksesuarl cocuk noveldo sandalet y,"migros: 219.95, sokmarket: 119",119.0,219.95,100.95,84.83192920684814,sokmarket,migros,2
50 cool deodorant erkek men ml motionsense on rexona roll xtra,"mopas: 83.9, sokmarket: 99.9, carrefour: 154.9, migros: 99.95",83.9,154.9,70.99999,84.62454080581665,mopas,carrefour,4
24 cikolatal cilekli droetker gr milkshake,"mopas: 5.97, marketpaketi: 11, migros: 9.5, carrefour: 9.5",5.97,11.0,5.03,84.25461053848267,mopas,marketpaketi,4
400 besleyici dalan dolive ml sabun sv zeytinyagl,"sokmarket: 16.75, mopas: 14.9, carrefour: 12.9, marketpaketi: 22.5, migros: 23.75",12.9,23.75,10.85,84.10853147506714,carrefour,migros,5
330 dana g hamburger kasap kofte uzman,"sokmarket: 86.9, mopas: 129.95, carrefour: 159.9, migros: 97.95",86.9,159.9,72.99999,84.00459289550781,sokmarket,carrefour,4
12 2 21 adet breath clean ferahlg gr mentos nane saat x yogun,"carrefour: 36, mopas: 41.4, marketpaketi: 22.5",22.5,41.4,18.900002,84.00000929832458,marketpaketi,mopas,3
40 biskuvi cilekli gr hoppo ozmo solen,"migros: 40, mopas: 45.95, marketpaketi: 25",25.0,45.95,20.95,83.80000591278076,marketpaketi,mopas,3
500 bayce beta cay gr opa seylan,"migros: 495.95, marketpaketi: 270",270.0,495.95,225.95001,83.68518948554993,marketpaketi,migros,2
109 128 510 6 9 fe galaxy gb gb gray s samsung smx tab tablet,"migros: 9899.95, carrefour: 5399",5399.0,9899.95,4500.95,83.36637020111084,carrefour,migros,2
400 ekici gr peynir suzme,"mopas: 65.5, marketpaketi: 120, carrefour: 99.95",65.5,120.0,54.5,83.20610523223877,mopas,marketpaketi,3
20 adet bahar cicekleri ince ince orkid ultra yaprak,"marketpaketi: 51.87, sokmarket: 95",51.87,95.0,43.13,83.1501841545105,marketpaketi,sokmarket,2
125 cift expert fazl goz make makyaj ml nivea temizleyici up,"migros: 160, sokmarket: 89, carrefour: 161.97",89.0,161.97,72.97,81.9887638092041,sokmarket,carrefour,3
600 dr gr mini mista oetker pizza ristorante,"migros: 154.95, carrefour: 183.9, mopas: 281.7",154.95,281.7,126.750015,81.8005919456482,migros,mopas,3
4lu 860 ekonomik gr karsk pizza pnar,"mopas: 172.45, carrefour: 139.95, sokmarket: 95",95.0,172.45,77.45,81.52631521224976,sokmarket,mopas,3
4 abc bulask deterjan kg limonu misket,"mopas: 68.95, marketpaketi: 38",38.0,68.95,30.949997,81.44736289978027,marketpaketi,mopas,2
deodorant ferah garnier koku koruma lekesiz mineral rollon,"carrefour: 234.9, mopas: 129.55, migros: 199.95",129.55,234.9,105.34999,81.31994605064392,mopas,carrefour,3
212 cabuk cheese g knorr mac makarna peynirli,"carrefour: 69.9, mopas: 72.4, migros: 39.95",39.95,72.4,32.45,81.22653365135193,migros,mopas,3
800 carte cevizi cikolatas dor hindistan isvicre ml selection ve,"mopas: 252.9, sokmarket: 139.9, carrefour: 219.9",139.9,252.9,113.0,80.77198266983032,sokmarket,mopas,3
250 bull edition enerji icecegi karpuz ml red red,"mopas: 39.95, migros: 24.9, carrefour: 36.75, sokmarket: 45",24.9,45.0,20.1,80.72289228439331,migros,sokmarket,4
70 cift cikolata damla gr pakmaya renkli,"migros: 107.5, marketpaketi: 70, carrefour: 107.5, mopas: 126.45",70.0,126.45,56.449997,80.64285516738892,marketpaketi,mopas,4
40 6 cilekli danino g petit x,"migros: 49.95, carrefour: 49.95, marketpaketi: 35, mopas: 63.2",35.0,63.2,28.2,80.57143092155457,marketpaketi,mopas,4
75 baharatl cipsi ege frnlanms g nohut noutos zuber,"carrefour: 24.9, mopas: 34.95, migros: 44.95",24.9,44.95,20.050001,80.52209615707397,carrefour,migros,3
250 eduscho filtre gr kahve strong,"migros: 179.95, carrefour: 129, mopas: 99.95",99.95,179.95,80.0,80.04001975059509,mopas,migros,3
80 gr jelibon karpuz kent kids patch sour,"migros: 15.45, sokmarket: 15, carrefour: 25, mopas: 17.25, marketpaketi: 13.9",13.9,25.0,11.1,79.85612154006958,marketpaketi,carrefour,5
15 3 beyaz flash golyat metre nilson nilson parca priz toprakl ve,"sokmarket: 179, carrefour: 99.55, migros: 139.95",99.55,179.0,79.45,79.80913519859314,carrefour,sokmarket,3
250 6 ml pellegrino san x,"mopas: 137.95, carrefour: 76.75",76.75,137.95,61.199997,79.73940968513489,carrefour,mopas,2
bakm dis etkin frcas profesyonel signal temizlik yumusak,"marketpaketi: 75, carrefour: 69.65, migros: 124.95",69.65,124.95,55.299995,79.39697504043579,carrefour,migros,3
12512 14 5 cep g gb note pro redmi siyah telefonu xiaomi,"carrefour: 14889, migros: 8299.95",8299.95,14889.0,6589.05,79.38661575317383,migros,carrefour,2
20 36 bitki cay gr kiraz li lipton plus poset sapl slim,"migros: 38.5, marketpaketi: 55, mopas: 68.95, carrefour: 64.5",38.5,68.95,30.449997,79.09089922904968,migros,mopas,4
450 bezelye feast g organik,"mopas: 59.95, sokmarket: 33.5, migros: 33.5, carrefour: 59.9",33.5,59.95,26.45,78.95522713661194,migros,mopas,4
330 6 ice kutu light lipton ml seftali sekersiz tea x,"carrefour: 35, mopas: 37.5, marketpaketi: 31, migros: 21, sokmarket: 33",21.0,37.5,16.5,78.57142686843872,migros,mopas,5
190 brokoli corbas g vegbones,"mopas: 73.56, carrefour: 99.9, migros: 55.95",55.95,99.9,43.95,78.55228185653687,migros,carrefour,3
1000 beyazlar ckarc deterjan guclendirici icin kosla leke ml multipower sv vanish ve,"sokmarket: 179.95, migros: 179.95, mopas: 101.15, carrefour: 154.95",101.15,179.95,78.799995,77.90409922599792,mopas,migros,4
180 ekonomik g nesquik paket,"migros: 111.95, sokmarket: 199",111.95,199.0,87.05,77.75793075561523,migros,sokmarket,2
40 bogurtlen cay dogadan gr meyve,"migros: 79.95, marketpaketi: 45, mopas: 51.7",45.0,79.95,34.949997,77.66665816307068,marketpaketi,migros,3
1440 bahcesi bingo konsantre manolya ml serisi sevgi soft yumusatc,"sokmarket: 149, carrefour: 127.5, mopas: 83.9, migros: 121.95",83.9,149.0,65.1,77.59236693382263,mopas,sokmarket,4
22 500 bulask bulask deterjan fairy kapsulupower makinesi ml mutfak platinum plus sprey ve ykama,"sokmarket: 38, marketpaketi: 42.5, migros: 23.95, carrefour: 35, mopas: 37.9",23.95,42.5,18.55,77.45302319526672,migros,marketpaketi,5
2li 44 gofret gr hanuta,"carrefour: 81.5, migros: 49.9, marketpaketi: 54.9, mopas: 45.95",45.95,81.5,35.55,77.36669778823853,mopas,carrefour,4
250 erust g mini mini mix,"mopas: 22.95, sokmarket: 16.9, carrefour: 22.95, migros: 12.95",12.95,22.95,10.000001,77.2200882434845,migros,carrefour,4
1500 bahcesi dus konsantre migros ml yumusatc,"migros: 84.95, carrefour: 149.95",84.95,149.95,65.0,76.51560306549072,migros,carrefour,2
20 adet aplikatorlu compak super tampax tampon,"carrefour: 179.5, migros: 102",102.0,179.5,77.5,75.98039507865906,migros,carrefour,2
1 cappy l meyve pet ramazan serbeti suyu,"carrefour: 39.5, mopas: 37.5, sokmarket: 22.5, migros: 39.5",22.5,39.5,17.0,75.55555701255798,sokmarket,carrefour,4
200 bakm deep gliss hint ile inciri kompleksi kremi ml onarc protein repair sac serum sv ve,"migros: 105, mopas: 164.4, sokmarket: 173.5, marketpaketi: 99",99.0,173.5,74.5,75.2525269985199,marketpaketi,sokmarket,4
142 20 adet eti gofret gr hosbes kakaolu kremal x,"migros: 22, sokmarket: 37.5, mopas: 38.55, marketpaketi: 22",22.0,38.55,16.55,75.22726655006409,migros,mopas,4
142 20 adet cevizi eti gofret gr hindistan hosbes x,"migros: 22, marketpaketi: 22, mopas: 38.55",22.0,38.55,16.55,75.22726655006409,migros,mopas,3
45 bagdat cam g tarcn tuzluklu,"carrefour: 39.95, marketpaketi: 70, mopas: 44.8, migros: 39.95",39.95,70.0,30.05,75.21902322769165,carrefour,marketpaketi,4
200 domates gr puresi tat,"carrefour: 21.25, mopas: 22.95, sokmarket: 19.95, migros: 34.95",19.95,34.95,15.0,75.18796920776367,sokmarket,migros,4
150 blackwhite deodorant erkek fresh invisible men ml nivea sprey,"marketpaketi: 75, sokmarket: 119.9, migros: 130.95, carrefour: 119, mopas: 126.45",75.0,130.95,55.949997,74.59999322891235,marketpaketi,migros,5
100 aromal bitkisel cilek droetker gr jel,"migros: 37.45, marketpaketi: 21.5, mopas: 25.25",21.5,37.45,15.950001,74.18605089187622,marketpaketi,migros,3
230 ac g sos sos tat,"carrefour: 107.9, migros: 61.95",61.95,107.9,45.95,74.17271733283997,migros,carrefour,2
elma kg lady pink,"mopas: 34.47, carrefour: 39.9, migros: 59.95, sokmarket: 49.9",34.47,59.95,25.48,73.91934394836426,mopas,migros,4
adet erust kereviz sap,"carrefour: 46.95, migros: 49.95, mopas: 28.73",28.73,49.95,21.220001,73.86007905006409,mopas,migros,3
20 33 adet gofret gold gr sarelle x,"migros: 25, marketpaketi: 29.9, sokmarket: 25, carrefour: 25, mopas: 17.2",17.2,29.9,12.699999,73.83719682693481,mopas,marketpaketi,5
850 antep bitter carte cikolata cikolata classic dor fstg ml parcal vanilyal,"mopas: 115, carrefour: 139.9, sokmarket: 199.9",115.0,199.9,84.899994,73.8260805606842,mopas,sokmarket,3
50 g kakao poset toz ulker,"migros: 39.95, mopas: 23, sokmarket: 39.95",23.0,39.95,16.95,73.6956536769867,mopas,migros,3
109 acl boy gr patos rolls super,"marketpaketi: 52, migros: 30, sokmarket: 31, mopas: 46",30.0,52.0,22.0,73.33333492279053,migros,marketpaketi,4
2 950 boy dogal gr marmarabirlik salamura siyah xs yagl zeytin,"marketpaketi: 50, sokmarket: 74.5, mopas: 54.6, carrefour: 43.13, migros: 44.95",43.13,74.5,31.369999,72.73359298706055,carrefour,sokmarket,5
4 84 914 adet bebek beden bezi care frsat kg maxi paketi premium prima ultra,"carrefour: 149.95, sokmarket: 259, migros: 149.95, mopas: 171.3",149.95,259.0,109.05,72.72424697875977,carrefour,sokmarket,4
3 bulask deterjan kapsul makine makinesi pril temizleyici ykama,"marketpaketi: 120, carrefour: 129.9, mopas: 75.85, migros: 130.95",75.85,130.95,55.1,72.64337539672852,mopas,migros,4
20 3 3lu erkeklere g joy kinder ozel paket x,"carrefour: 29.5, sokmarket: 29, mopas: 34.45, migros: 29.5, marketpaketi: 50",29.0,50.0,21.0,72.41379022598267,sokmarket,marketpaketi,5
1 2si 360 arada direnc dokulme elseve karst komple loreal ml paris sampuan,"migros: 100, sokmarket: 149.9, mopas: 167.85, marketpaketi: 109.9, carrefour: 97.44",97.44,167.85,70.41,72.25985527038574,carrefour,mopas,5
6l cay cookc kasg lux,"migros: 42.95, sokmarket: 24.95",24.95,42.95,18.0,72.14428782463074,sokmarket,migros,2
500 baby biberon clean emzik green ml oyuncak temizleyici u ve,"carrefour: 56.96, migros: 97.95",56.96,97.95,40.989998,71.96277976036072,carrefour,migros,2
100 curuklere dis ferahlg kars macunu ml nane signal,"mopas: 45.95, carrefour: 41.5, migros: 47.95, marketpaketi: 27.9",27.9,47.95,20.050001,71.86380624771118,marketpaketi,migros,4
45 gr helva kagt koska,"sokmarket: 11, mopas: 12.6, carrefour: 18.9",11.0,18.9,7.8999996,71.81817889213562,sokmarket,carrefour,3
1 2si 4087 ar arada arzum dikey elektrikli grgr supurge,"carrefour: 1599, sokmarket: 1399, migros: 2399.95",1399.0,2399.95,1000.94995,71.547532081604,sokmarket,migros,3
150 boy cips cipso g orjinal parti trtkl,"carrefour: 37.9, migros: 50, marketpaketi: 65",37.9,65.0,27.099998,71.50394916534424,carrefour,marketpaketi,3
160 g klasik peynirli sandvic tada uc zeytinli,"carrefour: 70, migros: 119.9",70.0,119.9,49.9,71.2857186794281,carrefour,migros,2
35 classic deodorant deotak krem ml,"mopas: 205.8, carrefour: 192.43, marketpaketi: 125, migros: 213.95",125.0,213.95,88.95,71.15999460220337,marketpaketi,migros,4
2 926 aromal cikolata danone g mix toplu vanilya x yogurt,"carrefour: 32, mopas: 54.6, migros: 39",32.0,54.6,22.599998,70.62499523162842,carrefour,mopas,3
40l 548 akll bingo bulask g kapsul makinas max pro tablet,"mopas: 218.45, migros: 371.95, sokmarket: 371",218.45,371.95,153.50002,70.26780247688293,mopas,migros,3
12 70 adet gr kek olala sufle ulker x,"marketpaketi: 34, sokmarket: 21.5, carrefour: 20, migros: 25, mopas: 28.75",20.0,34.0,14.0,69.9999988079071,carrefour,marketpaketi,5
cikolatal ekler kg kucuk,"migros: 47.5, carrefour: 46.5, sokmarket: 27.95",27.95,47.5,19.55,69.94633078575134,sokmarket,migros,3
200 cam camasr derinlemesine esintisi hijyen makinesi ml omo saglar temizleyicisi,"carrefour: 99.5, migros: 102.95, mopas: 169",99.5,169.0,69.5,69.84924674034119,carrefour,mopas,3
500 balk dilim dunyas g somonu turk yerli,"migros: 269.95, carrefour: 159",159.0,269.95,110.95001,69.77988481521606,carrefour,migros,2
7018 aprilla atr kesme makinesi sac sakal sarjl,"migros: 399.95, carrefour: 679",399.95,679.0,279.05,69.77121829986572,migros,carrefour,2
213 44020 86 bestway cm deniz sisme x yatag,"migros: 129, sokmarket: 219",129.0,219.0,90.0,69.76743936538696,migros,sokmarket,2
2 adet baslg dis frcas oralb pro white yedek,"carrefour: 294.95, migros: 499.95",294.95,499.95,205.0,69.50330138206482,carrefour,migros,2
200 ac g kahvaltlk melis sos,"marketpaketi: 65.99, mopas: 57.45, migros: 38.95",38.95,65.99,27.039997,69.42232847213745,migros,marketpaketi,3
55 aromal droetker g instant kremas pastac vanilya,"mopas: 19.5, marketpaketi: 29.5, migros: 17.45",17.45,29.5,12.049999,69.05443668365479,migros,marketpaketi,3
100 bakm e keratin ml onarc ozlu pantene sac vitaminli yag,"migros: 150, carrefour: 202.43, marketpaketi: 160, mopas: 252.95",150.0,252.95,102.95,68.63332986831665,migros,mopas,4
180 3 avantaj gr labne paket peynir pnar x,"carrefour: 168.5, mopas: 99.95",99.95,168.5,68.55,68.58429908752441,mopas,carrefour,2
74 acl cheddarl corba g knorr,"mopas: 37.9, carrefour: 22.5",22.5,37.9,15.400002,68.44444870948792,carrefour,mopas,2
750 hijyen marc ml mutfak power sprey,"sokmarket: 55, mopas: 34.45, migros: 57.95, carrefour: 39.9",34.45,57.95,23.5,68.21480393409729,mopas,migros,4
125 aseton like me ml,"migros: 21.95, mopas: 36.75",21.95,36.75,14.799999,67.4259603023529,migros,mopas,2
balmy banyo lifi loofah naturel ve vucut yuz,"sokmarket: 29.9, carrefour: 49.99, migros: 34.95",29.9,49.99,20.090002,67.19064116477966,sokmarket,carrefour,3
50 50 arko koruyucu kremi ml spf suncare yuz,"carrefour: 399.9, migros: 549.95, sokmarket: 329",329.0,549.95,220.95001,67.15806126594543,sokmarket,migros,3
800 fairy ml portakal power spray,"mopas: 166.7, carrefour: 99.9, migros: 144.95",99.9,166.7,66.799995,66.86686277389526,carrefour,mopas,3
1 cozucu kirec l pas porcoz ve,"carrefour: 43.25, sokmarket: 35, mopas: 49.95, migros: 29.95",29.95,49.95,20.0,66.77796244621277,migros,mopas,4
156 biskuvi choco g kakaolu milka sensations,"migros: 99.9, carrefour: 59.94, marketpaketi: 60, mopas: 59.95",59.94,99.9,39.960003,66.66667461395264,carrefour,migros,4
144 g lila milka stix,"carrefour: 27, migros: 45",27.0,45.0,18.0,66.66666865348816,carrefour,migros,2
311 3252 beyaz buzdolab e frost lfw low lt seg snf,"migros: 12599.95, carrefour: 20999",12599.95,20999.0,8399.05,66.65939092636108,migros,carrefour,2
2li corap kadn konc ksa lastik marul,"migros: 49.9, sokmarket: 29.95",29.95,49.9,19.95,66.61102175712585,sokmarket,migros,2
getwell haftalk ilac kutusu,"carrefour: 24, migros: 39.95",24.0,39.95,15.950001,66.45833849906921,carrefour,migros,2
90 cikolatas gr kurabiye pakmaya sutlu,"mopas: 141.4, marketpaketi: 84.99",84.99,141.4,56.409996,66.37251377105713,marketpaketi,mopas,2
75 8 bakm dis etki komple koruma macunu ml signal tam,"mopas: 114.95, marketpaketi: 80, migros: 132.95",80.0,132.95,52.949997,66.18749499320984,marketpaketi,migros,3
100 cikolata draje fndkl g kapl sutlu ulker,"mopas: 74.75, carrefour: 45, migros: 65, sokmarket: 49",45.0,74.75,29.75,66.11111164093018,carrefour,mopas,4
32 adet gunluk ince molped ped pure soft,"mopas: 43.65, sokmarket: 63.9, migros: 38.95, marketpaketi: 60, carrefour: 38.5",38.5,63.9,25.400002,65.97403287887573,carrefour,sokmarket,5
20 3 active beyazlar camasr deterjan fresh kg omo toz ykama,"marketpaketi: 130, carrefour: 134.75, migros: 134.95, sokmarket: 99.75, mopas: 165.55",99.75,165.55,65.8,65.9649133682251,sokmarket,mopas,5
750 cam ml newo silikonlu temizleyici,"migros: 79.95, sokmarket: 49.95, mopas: 48.25",48.25,79.95,31.699997,65.69947600364685,mopas,migros,3
5 barbie batman cocuk colgate dis ekstra frcas yas yumusak,"mopas: 132.2, migros: 109.95, carrefour: 165, sokmarket: 99.9, marketpaketi: 120",99.9,165.0,65.1,65.16516208648682,sokmarket,carrefour,5
40 adet ferahlk gun gunluk her ince molped ped,"carrefour: 54.5, marketpaketi: 90",54.5,90.0,35.5,65.13761281967163,carrefour,marketpaketi,2
150 ciltler kopugu kuru ml nivea temizleme yatstrc yuz,"mopas: 189.7, migros: 114.95, marketpaketi: 125",114.95,189.7,74.75,65.02827405929565,migros,mopas,3
52 cikolata dolgulu fndk gr king sutlu tadelle,"carrefour: 35, marketpaketi: 49.5, migros: 35, sokmarket: 30, mopas: 34.5",30.0,49.5,19.5,64.99999761581421,sokmarket,marketpaketi,5
750 ckarc leke ml porcoz premum sprey,"migros: 114.95, carrefour: 69.9",69.9,114.95,45.049995,64.44920301437378,carrefour,migros,2
200 canlandrc etkili glutahya losyon ml parlaklk serum vaseline,"carrefour: 179.95, migros: 110",110.0,179.95,69.95,63.59090805053711,migros,carrefour,2
300 acl balkan g lutenitsa penguen sosu,"migros: 97.95, carrefour: 59.9",59.9,97.95,38.049995,63.52252960205078,carrefour,migros,2
500 mango ml powerade sunrush,"mopas: 63.75, migros: 49.95, marketpaketi: 39, carrefour: 59.95",39.0,63.75,24.75,63.461536169052124,marketpaketi,mopas,4
89 creme dr g meyveli oetker ole orman,"mopas: 15, migros: 24.5, carrefour: 22",15.0,24.5,9.5,63.333332538604736,mopas,migros,3
250 arko cevizi degerli hindistan krem ml nem yaglar,"mopas: 53.95, carrefour: 82.9, marketpaketi: 51, migros: 80, sokmarket: 74.5",51.0,82.9,31.900002,62.54902482032776,marketpaketi,carrefour,5
241 bilim cupcake degistiren droetker eglenceli g glazurlu renk,"mopas: 49.17, carrefour: 79.9, migros: 79.5",49.17,79.9,30.730003,62.497466802597046,mopas,carrefour,3
10lu 47 drynites erkek gece huggies kucuk kulodu yas,"carrefour: 179.95, mopas: 292.05, migros: 249.95",179.95,292.05,112.09999,62.29507923126221,carrefour,mopas,3
300 annda bakm guclu kremi ml nemlendirici onarc pantene parlak prov sac ve,"migros: 225.95, marketpaketi: 140",140.0,225.95,85.95,61.392855644226074,marketpaketi,migros,2
arabas farist home pazar,"mopas: 402.45, migros: 249.95",249.95,402.45,152.50002,61.012208461761475,migros,mopas,2
200 bepanthol derma gunluk jeli ml temizleme yuz,"migros: 349.95, mopas: 563.45, carrefour: 529.5",349.95,563.45,213.5,61.00871562957764,migros,mopas,3
borcam dikdortgen pasabahce tepsi,"carrefour: 200, mopas: 321.95",200.0,321.95,121.95001,60.975003242492676,carrefour,mopas,2
210 biskuvi g halley muzlu pasta sandvic tadnda ulker,"carrefour: 59.9, mopas: 80.45, sokmarket: 50, marketpaketi: 70, migros: 72.5",50.0,80.45,30.449997,60.899996757507324,sokmarket,mopas,5
2 2li 50 acc g granul lavabo mr muscle paket x,"carrefour: 35.72, migros: 54.95, mopas: 57.45",35.72,57.45,21.73,60.83426475524902,carrefour,mopas,3
65 bagdat baharat baharat gr izgara,"migros: 28.9, carrefour: 26.5, marketpaketi: 20, mopas: 32.15",20.0,32.15,12.150002,60.75000762939453,marketpaketi,mopas,4
11 11 1200 16 cm evmoni kab kare ml saklama x x,"migros: 39.95, sokmarket: 24.95",24.95,39.95,15.0,60.12023687362671,sokmarket,migros,2
350 cevizli cig g gurumen kofte,"migros: 69.95, carrefour: 111.9",69.95,111.9,41.950005,59.971415996551514,migros,carrefour,2
2850 borcam cc frn kab leafy pasabahce,"carrefour: 150, migros: 239.95",150.0,239.95,89.95,59.966665506362915,carrefour,migros,2
200 g hamuru kenton sar sefi seker tatl,"marketpaketi: 42.5, carrefour: 67.9, migros: 60.95",42.5,67.9,25.400002,59.76470708847046,marketpaketi,carrefour,3
10 droetker g jel mavi renklendirici,"migros: 45.45, mopas: 28.5",28.5,45.45,16.95,59.473687410354614,mopas,migros,2
150 apollo axe deodorant erkek ml sprey,"migros: 174.95, mopas: 109.95, sokmarket: 174.5, marketpaketi: 149.9",109.95,174.95,65.0,59.11778211593628,mopas,migros,4
150 edam frico g peyniri sade taze yagl yarm,"migros: 389.9, carrefour: 620.3",389.9,620.3,230.4,59.09207463264465,migros,carrefour,2
boy bulask eldiveni orta parex trend,"mopas: 126.45, carrefour: 79.5",79.5,126.45,46.949997,59.05659794807434,carrefour,mopas,2
150 48 axe deodorant erkek etkileyici fresh jungle koku ml saat sprey,"mopas: 109.95, marketpaketi: 149.9, migros: 139.95, sokmarket: 174.5, carrefour: 154.9",109.95,174.5,64.55,58.70850682258606,mopas,sokmarket,5
